;coefHML;coefSML;coefrmrf;const;pvalorHML;pvalorSML;pvalorconst;pvalorrmrf;r2
ALLE;0,0009466699336669152;0,000897976264769589;0,003954157831887765;-0,00016342772094344292;0,009401577251396953;0,05664671243567684;0,7971188988661202;1,2040633405738375e-49;0,1855364451078354
FFIV;-0,006330157722796131;0,010597581606417002;0,01189770202985693;-0,0009799054989387394;7,494053864176351e-09;9,449926830828469e-14;0,6060584878128397;3,0862857750469346e-50;0,2501605463641733
HII;0,0024053189161934445;0,0010092384784503314;0,003901069369533197;0,0005818048483833656;4,6012297440826756e-09;0,05572159130567095;0,4137694156243802;1,2184264307845016e-39;0,17102258385895652
UDR;0,0051615277388115735;0,0012825598833933406;0,008565245290491429;-0,0008096503081718743;1,4531133771586088e-22;0,0557591727304945;0,37089176814283864;5,090679446381087e-102;0,37320614150054565
LW;0,0024669791639499493;0,0007747422845155752;0,0027162167396231314;9,522320184210807e-05;7,466295124881852e-10;0,13219546553403771;0,890954514994419;1,187212610520104e-21;0,11037247510903914
QRVO;-0,0005413387544980051;0,0023176366216120067;0,003739063398932966;-0,0005369052595439237;0,2893969912958613;0,0004662774564293245;0,547315420163679;1,646789610673429e-24;0,1063363608726916
NI;0,0028462752896331583;-0,0035106208218176047;0,0064649593409171965;-0,00023857590811572757;4,964879012722606e-10;2,914834174029552e-09;0,7635146278171813;1,8538999293032216e-79;0,2795385072751402
CPT;0,0054524227530629585;0,0013796657698434208;0,00790055936996244;-0,0007354943683462054;1,2624445666832901e-23;0,04566304213327085;0,42980533714992253;5,84813188968581e-85;0,33473121554716934
TECH;-0,0053755177341746905;0,0038471527820804;0,008782153294920672;0,0004923200367152496;5,0070447971209784e-17;2,7830896122426043e-06;0,6555616985962625;3,130343839679e-76;0,30754616459744044
APA;0,011967999249193097;0,005462556190326048;0,011774280380643976;-0,0021775824041769362;1,8322076881935048e-39;1,7390358410184904e-06;0,15633343775464512;1,5328624212274734e-71;0,3462877633889122
AOS;0,004391357095872385;0,003814799759109147;0,008699107429227403;0,0005784251739024888;2,3573441541925874e-13;7,409777888845416e-07;0,5764606500828711;1,3591471121020842e-83;0,3277923613859325
BBWI;0,0059661882563839;0,0030105440378280007;0,013432618606337415;-0,0017349472769724646;4,7819249318583926e-14;0,002983756008655414;0,20440020049182836;1,835294202773526e-108;0,37820716221111195
MOS;0,00789514302431038;0,0038952993100216963;0,012012387367025446;-0,00206535213542627;1,9837345225536482e-19;0,0004887462254262759;0,1700747783246594;1,1987661754383479e-76;0,3125005813460089
UHS;0,00511029282285365;0,00017269541556551277;0,008050527387268152;0,00042988099652215006;1,3018151404831885e-16;0,8265196671776273;0,6862009008705331;6,358923182815826e-70;0,2740551310225098
CTLT;-0,0027412243608670116;0,000982170254166598;0,004484156469760743;-8,805593858418002e-06;6,17466931953641e-06;0,2087365218550333;0,9933386748169577;3,80765751166879e-25;0,10380340944858868
INCY;-0,0042993669765859135;0,011454389745703106;0,012218161314789828;-0,0021083835310419354;0,0001989009447011569;3,029503751963011e-14;0,2949168887325772;1,4736537494449943e-47;0,23423645892947076
TFX;0,0007146188383110453;0,00045627023457852554;0,009257094116925324;-6,0738942435771296e-05;0,14733219916321355;0,474244325026721;0,9437530937828265;2,7681576860537584e-125;0,38436629491698504
WYNN;0,0075440814505173814;0,005966729737170371;0,012817705098601416;-0,001008345557608181;2,9649772822269123e-18;7,496278747063484e-08;0,4983959998366666;4,501020116144222e-87;0,34845834987344704
HRL;-1,3644967449172684e-05;-0,0020843210545469187;0,003137760008464229;0,0006635410306811707;0,9757141530680364;0,0003352334731377068;0,39666855541042867;1,2447006853929903e-22;0,075453941074072
TPR;0,006578692795723793;0,006060208807708345;0,012792884458746916;-0,0002888738241329005;1,0335221452544828e-18;2,320471807151212e-10;0,8215463624296503;2,4433552239037053e-111;0,4120220299709395
PAYC;-0,0029824808423345975;0,0015019209156898446;0,005208939048695356;0,0010398499489855922;2,001617050041205e-06;0,0631804317201815;0,34054198080896625;5,686850682960815e-31;0,1286986867072848
NWSA;0,0015817297608714826;0,0019235517910917036;0,0035465665034988087;-0,0005688802608538284;7,541168095135052e-05;0,00019637196111140594;0,4135286493440158;7,854441172582671e-35;0,1545594379798041
REG;0,008395690786200406;0,0035119019658935552;0,008860517856875942;-0,0012292482993925837;7,049003208953997e-51;4,35395649875147e-07;0,18817090178773685;2,112011205500331e-102;0,43394377956099395
DAY;-0,0014767068551988444;0,0016407070964259798;0,00397709990782499;-0,00019395398361124353;0,0012382755132189973;0,005497856632935088;0,807676353027298;1,5593345020125483e-33;0,13728872533254854
AIZ;0,0070520434930967215;-0,00033204986677149085;0,0071405118020204505;-0,000105982923261636;1,1113790087493999e-42;0,6046285183463822;0,9025903844711042;5,327046859931912e-81;0,3560915610406955
HSIC;0,002624670335553582;-0,0003792853776520476;0,007765121828234494;0,0011634098990879695;1,2462124531663803e-06;0,5862807515056159;0,21646690558436155;4,222938559936397e-81;0,278370766907
MTCH;-0,004072575306526406;0,003209146708038943;0,010528437655699947;-0,0003498501138906945;1,296470025294468e-07;0,0012469976728678798;0,7939834332042677;1,2474859908096436e-74;0,2743168047505816
GL;0,009048657066414924;-0,0020224773448709378;0,010182430898397961;-0,00028571820356206143;2,1991533961877356e-103;4,258387488871052e-05;0,6674629354119228;7,481706490125585e-212;0,6391413579088712
CZR;0,0037467350010145055;0,0045245421222021905;0,008325105244766463;-7,3000384013045645e-06;8,00095310550477e-06;3,0270739275889064e-05;0,9960093211939649;1,4436060352536688e-42;0,18648056946786118
AAL;0,012620323222565982;0,006969454656051875;0,012838667877054158;-0,003173527792850969;6,0463712751080335e-28;1,8245820352580704e-06;0,10616538664507068;3,1084215701287957e-54;0,2784408277381588
BXP;0,008212833797198565;0,0031432635255506;0,008499331377101887;-0,0014270799369458663;4,199476259966402e-56;1,015641271878964e-06;0,09881167540573042;1,3724561836095432e-108;0,4528580843339699
CPB;-0,00014257205767679077;-0,003997937144502333;0,0035534488392055617;-0,0006018277514812736;0,7662951667384079;1,6351686592394098e-10;0,472521574315831;4,798194987480697e-25;0,09338716957799864
MKTX;-0,0004924896847603931;0,0037097150636472517;0,005250303064212979;0,0008464700473452909;0,5095885514820987;0,00012806865326369144;0,5162978390740788;8,268729623244628e-23;0,1025751017332478
CHRW;0,001351080460569733;0,002991127387884905;0,007064516903312534;0,00013420164098456856;0,0204511612433665;7,501625297028673e-05;0,894997712347384;2,6421171093502376e-60;0,23225238640173274
PNW;0,0027935474218472394;-0,0027608554358320146;0,006337495222692068;-0,0006590587744491889;7,11900095457795e-10;2,3042467324826534e-06;0,40153886296071617;4,770374824707887e-78;0,27368033494847754
GNRC;-0,001714410768606016;0,0035091133952943683;0,006101913059517241;0,0005446010954425807;0,010047614628072916;4,782510160989387e-05;0,6391805571751563;9,496685108227005e-37;0,15718176950895635
BWA;0,006097732749656041;0,002751088624715905;0,011835747256917084;-0,0008038649952617716;1,5878926026024336e-24;0,0002814108144130273;0,4307671826481454;4,283492493426788e-141;0,4667700398395008
NCLH;0,005213001903555242;0,005918153506003785;0,006513743011604637;-0,0020234509207152467;5,239781190404234e-11;7,776840485400682e-09;0,14130645433756342;1,570281212451239e-30;0,1733505495467711
RHI;0,0041397061056709554;0,004722464881654511;0,011188391958511497;-0,0008000007573936163;5,605306843447717e-11;6,9583062082769365e-09;0,46451354668820644;1,0277791688963282e-115;0,40666864487047705
ETSY;-0,00516102780415483;0,002530112113248282;0,006205844054839062;-0,0002824976453395442;3,459986192891943e-10;0,016607028746579582;0,8428209915113094;2,903086536263288e-26;0,12713357745870424
FOXA;0,0027059686139765484;0,000859820555591062;0,0018270946454199111;-0,0009308905751233142;6,640094325283696e-19;0,026792057695581593;0,07570118363317274;1,1462339922307336e-17;0,12754105356671241
BEN;0,005522807106151829;0,0015881480831658162;0,012896987488711929;-0,0017347930956412602;1,8308035499946393e-31;0,007745698009984668;0,031141992635189776;1,0787971203881431e-225;0,6103359611084724
IVZ;0,0069353884885722085;0,003777507470326716;0,016889843262901095;-0,0033910620477596264;2,7864271590223755e-31;5,456102612836677e-07;0,0008387757420441626;1,0421559530363206e-237;0,633252592364697
FMC;0,004110588700021113;0,0009551901557926452;0,011305458346380385;-0,000955276064540575;4,870435070266085e-11;0,23354972034627008;0,377557733510414;1,277347732523945e-119;0,39082487784134323
HAS;0,0027044788389203253;0,002275836480689735;0,008319169273324607;-0,0008026001019877162;1,3539390487848508e-05;0,004548690119197062;0,4579989321823611;5,911481796708927e-72;0,26610064589353
DVA;0,0022952517185107026;-6,781861141196554e-05;0,006941755712014144;0,0017835646377632568;0,0010289644495219607;0,9400911194416066;0,14343439332738364;1,784020576911247e-42;0,15590053532010317
CMA;0,01465160547958356;0,0006253296314833904;0,012532034471490242;-0,002697356555861801;2,1722564100028017e-124;0,37921739533609655;0,005031321755462021;1,316969169359083e-168;0,6121797315895088
BIO;-0,0016449732874384364;0,002720853664022109;0,007009138941132374;0,0014114954149492698;0,007110467080296267;0,0005832450174368047;0,18550946878603844;8,894217741360955e-55;0,2097852206864439
RL;0,005808644770466676;0,004738472651670152;0,010619751603199034;-0,00038535962958727115;9,369880576164418e-19;1,804025261622033e-08;0,7329417557962711;6,931718020544877e-101;0,3839006791905716
MHK;0,007887089324242133;0,0038450755051277997;0,013052123940605634;-0,0014198123308313431;1,389573263949481e-28;1,9555852425690152e-05;0,24136631501951672;1,1748235446304778e-125;0,4444814887934493
