Date;Mkt-RF;SMB;HML;RF;rendimientos apple;% Fundflows
4/1/18;0,42;-0,26;0,24;0,60%;0,46%;-0,36%
5/1/18;0,66;-0,35;-0,26;0,60%;1,13%;-0,19%
8/1/18;0,19;-0,15;0,05;0,60%;-0,37%;-0,46%
9/1/18;0,15;-0,35;-0,04;0,60%;-0,02%;0,82%
10/1/18;-0,07;0,07;0,57;0,60%;-0,02%;0,43%
11/1/18;0,87;1,15;0,31;0,60%;0,57%;1,27%
12/1/18;0,66;-0,31;0,16;0,60%;1,02%;0,96%
16/1/18;-0,49;-1,02;0,01;0,60%;-0,50%;-0,48%
17/1/18;0,95;-0,03;-0,1;0,60%;1,62%;-0,07%
18/1/18;-0,18;-0,5;-0,25;0,60%;0,09%;2,14%
19/1/18;0,57;0,94;-0,04;0,60%;-0,42%;-0,38%
22/1/18;0,77;-0,34;-0,16;0,60%;-0,83%;1,10%
23/1/18;0,22;0,14;-0,36;0,60%;0,02%;0,81%
24/1/18;-0,13;-0,84;0,44;0,60%;-1,62%;0,81%
25/1/18;0,07;0,14;-0,54;0,60%;-1,78%;-0,13%
26/1/18;1,11;-0,61;-0,51;0,60%;0,23%;0,08%
29/1/18;-0,62;-0,02;-0,25;0,60%;-2,10%;-0,26%
30/1/18;-1,06;0,14;-0,21;0,60%;-0,60%;1,55%
31/1/18;-0,07;-0,74;0,11;0,60%;0,29%;1,44%
1/2/18;0,03;0,08;0,54;0,60%;0,21%;0,22%
2/2/18;-2,13;0,04;-0,29;0,60%;-4,46%;-0,48%
5/2/18;-4,03;0,78;-0,58;0,60%;-2,52%;-0,38%
6/2/18;1,67;-0,52;-0,18;0,60%;4,11%;-1,61%
7/2/18;-0,38;0,53;0,21;0,60%;-2,18%;-2,35%
8/2/18;-3,68;0,81;0,52;0,60%;-2,77%;-0,02%
9/2/18;1,36;-0,58;0,15;0,60%;0,80%;-2,56%
12/2/18;1,36;-0,46;-0,29;0,60%;3,96%;-0,64%
13/2/18;0,31;0,08;-0,24;0,60%;1,00%;2,47%
14/2/18;1,52;0,26;0,49;0,60%;1,81%;-0,11%
15/2/18;1,21;-0,14;-0,63;0,60%;3,31%;-0,23%
16/2/18;0,03;0,36;0,16;0,60%;-0,32%;0,21%
20/2/18;-0,62;-0,36;-0,24;0,60%;-0,35%;-1,10%
21/2/18;-0,43;0,79;0,23;0,60%;-0,44%;-0,08%
22/2/18;0,01;0,05;-0,41;0,60%;0,82%;0,75%
23/2/18;1,54;-0,38;-0,15;0,60%;1,75%;0,12%
26/2/18;1,12;-0,51;-0,07;0,60%;1,94%;-0,84%
27/2/18;-1,25;-0,19;0,03;0,60%;-0,31%;1,65%
28/2/18;-1,11;-0,42;-0,31;0,60%;-0,16%;0,87%
1/3/18;-1,19;1,01;-0,02;0,50%;-1,77%;0,13%
2/3/18;0,7;1,17;-0,49;0,50%;0,68%;-0,96%
5/3/18;1,06;-0,39;0,23;0,50%;0,34%;-0,81%
6/3/18;0,36;0,69;0,12;0,50%;-0,07%;-0,67%
7/3/18;0,05;0,78;-0,44;0,50%;-0,93%;-0,71%
8/3/18;0,37;-0,48;-0,36;0,50%;1,07%;-0,42%
9/3/18;1,7;-0,25;0,28;0,50%;1,70%;0,89%
12/3/18;-0,09;0,47;-0,08;0,50%;0,97%;1,11%
13/3/18;-0,67;0,08;0,03;0,50%;-0,97%;0,98%
14/3/18;-0,53;0,23;-0,57;0,50%;-0,85%;0,62%
15/3/18;-0,18;-0,39;0,32;0,50%;0,11%;0,12%
16/3/18;0,25;0,47;0,18;0,50%;-0,34%;-1,76%
19/3/18;-1,38;0,35;0,41;0,50%;-1,54%;0,31%
20/3/18;0,15;-0,08;-0,36;0,50%;-0,05%;-1,02%
21/3/18;-0,06;0,75;0,45;0,50%;-2,29%;-0,82%
22/3/18;-2,54;0,51;-0,49;0,50%;-1,43%;0,40%
23/3/18;-2,09;0,21;-0,23;0,50%;-2,35%;-2,63%
26/3/18;2,67;-0,68;0,03;0,50%;4,64%;-2,55%
27/3/18;-1,87;-0,21;0,37;0,50%;-2,58%;0,13%
28/3/18;-0,35;0,14;0,65;0,50%;-1,12%;0,93%
29/3/18;1,41;-0,32;-0,22;0,50%;0,79%;-0,44%
2/4/18;-2,29;-0,15;0,36;0,70%;-0,67%;-0,86%
3/4/18;1,24;-0,04;0,19;0,70%;1,03%;-0,64%
4/4/18;1,17;0,33;-0,32;0,70%;1,88%;-0,50%
5/4/18;0,75;0,03;0,46;0,70%;0,70%;-0,09%
6/4/18;-2,19;0,39;-0,06;0,70%;-2,60%;0,41%
9/4/18;0,3;-0,15;-0,53;0,70%;0,99%;-0,65%
10/4/18;1,77;0,4;-0,12;0,70%;1,86%;1,50%
11/4/18;-0,49;0,92;-0,31;0,70%;-0,46%;-0,08%
12/4/18;0,84;-0,23;0,18;0,70%;0,97%;0,03%
13/4/18;-0,37;0,03;-0,24;0,70%;0,34%;-0,01%
16/4/18;0,82;0,08;-0,02;0,70%;0,62%;0,15%
17/4/18;1,09;0,16;-1,18;0,70%;1,38%;-0,05%
18/4/18;0,13;0,21;0,02;0,70%;-0,22%;0,01%
19/4/18;-0,49;-0,47;1,08;0,70%;-2,87%;0,30%
20/4/18;-0,81;0,06;0,58;0,70%;-4,18%;-0,17%
23/4/18;-0,05;-0,07;0,2;0,70%;-0,29%;0,43%
24/4/18;-1,3;0,54;1,02;0,70%;-1,41%;1,01%
25/4/18;0,1;-0,33;0,08;0,70%;0,44%;-0,86%
26/4/18;0,96;-0,39;-0,85;0,70%;0,34%;-0,37%
27/4/18;0,01;-0,26;0,03;0,70%;-1,15%;0,53%
30/4/18;-0,8;0,02;-0,1;0,70%;1,78%;0,33%
1/5/18;0,24;0,22;-0,54;0,60%;2,30%;-0,10%
2/5/18;-0,63;1,28;-0,36;0,60%;4,33%;0,24%
3/5/18;-0,25;-0,52;-0,15;0,60%;0,18%;-0,49%
4/5/18;1,3;0,02;-0,2;0,60%;3,86%;-0,48%
7/5/18;0,42;0,41;-0,34;0,60%;0,72%;0,75%
8/5/18;0,07;0,49;0,24;0,60%;0,47%;0,07%
9/5/18;0,89;-0,22;0,26;0,60%;0,71%;0,69%
10/5/18;0,85;-0,43;-0,04;0,60%;1,42%;0,09%
11/5/18;0,19;0,13;-0,38;0,60%;-0,76%;0,81%
14/5/18;0,05;-0,36;0,1;0,60%;-0,23%;0,17%
15/5/18;-0,55;0,67;0,41;0,60%;-0,92%;0,12%
16/5/18;0,5;0,71;-0,25;0,60%;0,94%;0,60%
17/5/18;0,02;0,9;0,3;0,60%;-0,64%;0,33%
18/5/18;-0,23;0,57;-0,61;0,60%;-0,36%;-0,31%
21/5/18;0,72;-0,19;0,44;0,60%;0,71%;-0,28%
22/5/18;-0,42;-0,76;0,61;0,60%;-0,26%;0,28%
23/5/18;0,29;0,05;-0,7;0,60%;0,64%;0,13%
24/5/18;-0,16;0,37;-0,35;0,60%;-0,11%;0,50%
25/5/18;-0,21;0,25;-0,4;0,60%;0,23%;0,44%
29/5/18;-1,04;1,33;-1,02;0,60%;-0,36%;-0,47%
30/5/18;1,31;0,05;0,37;0,60%;-0,21%;-0,34%
31/5/18;-0,7;0,07;-0,43;0,60%;-0,34%;-0,04%
1/6/18;1,06;-0,23;-0,11;0,60%;1,78%;-0,22%
4/6/18;0,48;0,17;-0,45;0,60%;0,84%;-0,46%
5/6/18;0,17;0,82;-0,44;0,60%;0,77%;1,07%
6/6/18;0,86;-0,33;0,2;0,60%;0,33%;-0,59%
7/6/18;-0,14;-0,3;0,93;0,60%;-0,25%;-0,57%
8/6/18;0,31;0,08;-0,4;0,60%;-0,93%;0,15%
11/6/18;0,12;0,18;-0,17;0,60%;-0,23%;-0,30%
12/6/18;0,23;0,23;-0,63;0,60%;0,54%;-0,76%
13/6/18;-0,33;0,08;-0,2;0,60%;-0,84%;0,13%
14/6/18;0,27;0,32;-1;0,60%;0,06%;0,24%
15/6/18;-0,08;0,05;-0,25;0,60%;-1,03%;-0,72%
18/6/18;-0,09;0,72;0,08;0,60%;-0,04%;0,49%
19/6/18;-0,38;0,57;-0,14;0,60%;-1,65%;0,70%
20/6/18;0,23;0,73;-0,51;0,60%;0,43%;0,15%
21/6/18;-0,73;-0,63;0,33;0,60%;-0,54%;-0,05%
22/6/18;0,11;0;0,46;0,60%;-0,30%;-0,48%
25/6/18;-1,48;-0,54;0,57;0,60%;-1,50%;0,00%
26/6/18;0,27;0,63;-0,24;0,60%;1,24%;-0,10%
27/6/18;-1,02;-1;0,36;0,60%;-0,15%;-0,98%
28/6/18;0,58;-0,18;-0,51;0,60%;0,74%;0,00%
29/6/18;0,07;-0,2;-0,24;0,60%;-0,22%;0,03%
2/7/18;0,36;0,44;-0,25;0,80%;1,12%;-0,60%
3/7/18;-0,44;0,81;-0,02;0,80%;-1,77%;0,10%
5/7/18;0,87;0,44;-0,43;0,80%;0,80%;0,37%
6/7/18;0,88;0,05;-0,3;0,80%;1,37%;-0,39%
9/7/18;0,93;-0,41;0,85;0,80%;1,39%;-0,10%
10/7/18;0,21;-0,78;-0,17;0,80%;-0,13%;0,38%
11/7/18;-0,69;-0,02;-0,45;0,80%;-1,31%;-0,50%
12/7/18;0,86;-0,35;-1,14;0,80%;1,67%;0,88%
13/7/18;0,08;-0,12;-0,3;0,80%;0,15%;-0,47%
16/7/18;-0,16;-0,78;0,98;0,80%;-0,21%;-0,48%
17/7/18;0,48;0,26;-0,76;0,80%;0,27%;0,27%
18/7/18;0,27;-0,27;0,67;0,80%;-0,54%;0,01%
19/7/18;-0,34;0,96;-0,36;0,80%;0,77%;-0,11%
20/7/18;-0,1;-0,19;0,12;0,80%;-0,23%;0,09%
23/7/18;0,15;-0,3;0,55;0,80%;0,08%;-0,59%
24/7/18;0,22;-1,36;0,39;0,80%;0,73%;0,35%
25/7/18;0,83;-0,43;-1,06;0,80%;0,93%;0,87%
26/7/18;-0,2;0,64;0,57;0,80%;-0,31%;0,36%
27/7/18;-0,82;-1,38;1,06;0,80%;-1,68%;-0,21%
30/7/18;-0,7;-0,21;1,57;0,80%;-0,55%;0,31%
31/7/18;0,51;0,85;-1,11;0,80%;0,19%;0,24%
1/8/18;-0,13;0,04;-0,19;0,70%;5,74%;0,65%
2/8/18;0,67;0,31;-0,67;0,70%;2,88%;-0,99%
3/8/18;0,31;-1,07;0,52;0,70%;0,29%;-1,16%
6/8/18;0,46;0,25;-0,34;0,70%;0,52%;-0,12%
7/8/18;0,29;0,03;-0,17;0,70%;-0,94%;-0,02%
8/8/18;-0,04;-0,12;0,27;0,70%;0,06%;0,45%
9/8/18;-0,05;0,37;-0,35;0,70%;0,79%;1,63%
10/8/18;-0,6;0,39;-0,21;0,70%;-0,65%;0,40%
13/8/18;-0,46;-0,15;-0,29;0,70%;0,65%;-0,38%
14/8/18;0,69;0,31;0,21;0,70%;0,42%;-0,30%
15/8/18;-0,91;-0,54;-0,13;0,70%;0,23%;-0,03%
16/8/18;0,86;-0,06;0,25;0,70%;1,45%;0,09%
17/8/18;0,3;0,09;0,01;0,70%;1,99%;0,64%
20/8/18;0,25;0,12;0,14;0,70%;-0,98%;-0,39%
21/8/18;0,33;0,91;0,12;0,70%;-0,20%;0,28%
22/8/18;0,05;0,36;-0,35;0,70%;0,00%;0,16%
23/8/18;-0,19;-0,06;-0,32;0,70%;0,20%;-0,46%
24/8/18;0,62;-0,02;-0,58;0,70%;0,32%;-0,03%
27/8/18;0,74;-0,67;-0,16;0,70%;0,81%;-0,31%
28/8/18;-0,01;-0,11;-0,24;0,70%;0,80%;0,74%
29/8/18;0,56;-0,04;-0,58;0,70%;1,48%;0,50%
30/8/18;-0,41;0,29;-0,42;0,70%;0,93%;0,14%
31/8/18;0,08;0,5;-0,38;0,70%;1,15%;-0,39%
4/9/18;-0,11;-0,37;0,01;0,80%;0,32%;-0,30%
5/9/18;-0,41;-0,18;0,66;0,80%;-0,65%;-0,09%
6/9/18;-0,44;-0,35;-0,24;0,80%;-1,69%;0,89%
7/9/18;-0,18;0,1;-0,21;0,80%;-0,79%;-0,34%
10/9/18;0,23;0,12;-0,37;0,80%;-1,36%;-0,16%
11/9/18;0,37;-0,29;-0,24;0,80%;2,50%;0,37%
12/9/18;0,03;-0,06;-0,23;0,80%;-1,24%;-0,29%
13/9/18;0,45;-0,44;-0,4;0,80%;2,38%;-0,02%
14/9/18;0,12;0,26;0,25;0,80%;-1,14%;-0,21%
17/9/18;-0,71;-0,46;0,83;0,80%;-2,70%;0,38%
18/9/18;0,57;0,05;-0,48;0,80%;0,17%;1,89%
19/9/18;0,06;-0,66;1,28;0,80%;0,05%;-0,28%
20/9/18;0,77;0,31;-0,22;0,80%;0,77%;1,95%
21/9/18;-0,13;-0,42;0,3;0,80%;-1,10%;0,92%
24/9/18;-0,31;0,06;-0,9;0,80%;1,44%;-1,39%
25/9/18;-0,05;0,27;-0,38;0,80%;0,63%;-0,22%
26/9/18;-0,4;-0,38;-0,63;0,80%;-0,81%;-0,24%
27/9/18;0,27;-0,26;-0,55;0,80%;2,05%;0,38%
28/9/18;-0,03;0,4;-0,2;0,80%;0,35%;-0,03%
1/10/18;0,16;-1,62;0,34;0,80%;0,65%;-0,28%
2/10/18;-0,21;-0,98;0,59;0,80%;0,89%;0,37%
3/10/18;0,2;0,84;0,51;0,80%;1,21%;0,32%
4/10/18;-0,93;-1,06;1,57;0,80%;-1,77%;-0,03%
5/10/18;-0,64;-0,43;0,38;0,80%;-1,65%;1,15%
8/10/18;-0,17;-0,4;1,22;0,80%;-0,23%;-0,54%
9/10/18;-0,18;-0,29;0,28;0,80%;1,38%;0,53%
10/10/18;-3,33;0,29;1,1;0,80%;-4,75%;0,27%
11/10/18;-1,96;0,45;-0,92;0,80%;-0,89%;0,84%
12/10/18;1,38;-0,88;-1,74;0,80%;3,52%;-2,14%
15/10/18;-0,48;0,92;0,51;0,80%;-2,17%;-0,73%
16/10/18;2,24;0,68;-1,43;0,80%;2,18%;-1,11%
17/10/18;-0,08;-0,68;0,25;0,80%;-0,43%;-0,55%
18/10/18;-1,54;-0,54;0,42;0,80%;-2,36%;1,10%
19/10/18;-0,25;-1,33;0,71;0,80%;1,51%;0,38%
22/10/18;-0,38;0,48;-1,25;0,80%;0,60%;-0,24%
23/10/18;-0,62;-0,1;-0,41;0,80%;0,94%;0,26%
24/10/18;-3,33;-0,93;0,77;0,80%;-3,49%;-0,20%
25/10/18;1,93;0,42;-0,58;0,80%;2,17%;1,23%
26/10/18;-1,65;0,58;0,35;0,80%;-1,60%;-0,56%
29/10/18;-0,77;-0,33;1,62;0,80%;-1,90%;-1,10%
30/10/18;1,66;0,42;0,08;0,80%;0,51%;1,47%
31/10/18;1,22;-0,66;-0,74;0,80%;2,57%;0,85%
1/11/18;1,29;1,35;-1,14;0,80%;1,51%;-0,52%
2/11/18;-0,53;0,79;0,67;0,80%;-6,85%;-0,60%
5/11/18;0,4;-1,01;1,55;0,80%;-2,87%;0,23%
6/11/18;0,58;-0,16;0,03;0,80%;1,07%;0,04%
7/11/18;2,11;-0,33;-1,06;0,80%;3,00%;0,35%
8/11/18;-0,28;-0,25;0,26;0,80%;-0,71%;0,27%
9/11/18;-1,04;-0,86;0,41;0,80%;-1,94%;-0,03%
12/11/18;-2,06;0,01;0,85;0,80%;-5,18%;-0,42%
13/11/18;-0,13;-0,11;0,16;0,80%;-0,99%;-0,03%
14/11/18;-0,77;0,03;-0,29;0,80%;-2,87%;0,23%
15/11/18;1,18;0,36;-0,41;0,80%;2,43%;0,42%
16/11/18;0,15;0,02;-0,05;0,80%;1,10%;0,22%
19/11/18;-1,88;-0,73;2,3;0,80%;-4,03%;-0,47%
20/11/18;-1,85;0,14;-0,53;0,80%;-4,92%;0,34%
21/11/18;0,51;0,98;-0,34;0,80%;-0,09%;0,79%
23/11/18;-0,55;0,83;-0,59;0,80%;-2,59%;-0,39%
26/11/18;1,62;-0,66;-0,2;0,80%;1,36%;-0,39%
27/11/18;0,11;-1,09;0,26;0,80%;-0,23%;-0,20%
28/11/18;2,42;0,45;-1,16;0,80%;3,76%;0,55%
29/11/18;-0,22;-0,1;-0,1;0,80%;-0,75%;1,28%
30/11/18;0,78;-0,33;-0,43;0,80%;-0,54%;0,72%
3/12/18;1,13;-0,05;-0,8;1,10%;3,41%;-1,07%
4/12/18;-3,45;-0,97;-0,21;1,10%;-4,49%;0,18%
6/12/18;-0,16;0,14;-1,05;1,10%;-1,12%;-1,07%
7/12/18;-2,36;0,2;1,32;1,10%;-3,64%;-0,95%
10/12/18;0,1;-0,11;-1,62;1,10%;0,66%;0,15%
11/12/18;-0,08;-0,05;-0,4;1,10%;-0,57%;-0,16%
12/12/18;0,68;0,57;-0,19;1,10%;0,26%;0,30%
13/12/18;-0,26;-1,51;-0,19;1,10%;1,11%;0,74%
14/12/18;-1,89;-0,07;0,5;1,10%;-3,26%;-0,51%
17/12/18;-2,13;-0,26;1,09;1,10%;-0,95%;0,50%
18/12/18;-0,03;0,03;-0,6;1,10%;1,31%;0,97%
19/12/18;-1,58;-0,62;0,04;1,10%;-3,18%;0,07%
20/12/18;-1,62;-0,29;0,98;1,10%;-2,54%;-0,43%
21/12/18;-2,17;-0,55;0,77;1,10%;-3,98%;0,03%
24/12/18;-2,55;1;-0,48;1,10%;-2,61%;2,29%
26/12/18;5,06;-0,06;-1,02;1,10%;6,79%;0,82%
27/12/18;0,78;-0,66;-0,12;1,10%;-0,64%;-1,27%
28/12/18;-0,03;0,77;0,26;1,10%;0,05%;-0,22%
31/12/18;0,9;-0,1;-0,46;1,10%;0,97%;-0,65%
2/1/19;0,23;0,59;1,11;1,00%;0,10%;-0,97%
3/1/19;-2,45;0,36;1,2;1,00%;-10,49%;-0,32%
4/1/19;3,55;0,41;-0,7;1,00%;4,16%;-0,27%
7/1/19;0,94;1;-0,75;1,00%;-0,22%;0,68%
8/1/19;1,01;0,53;-0,63;1,00%;1,90%;-0,46%
9/1/19;0,56;0,46;0,1;1,00%;1,68%;0,17%
10/1/19;0,42;0,03;-0,46;1,00%;0,31%;-0,61%
11/1/19;-0,01;0,12;0,22;1,00%;-0,99%;0,70%
14/1/19;-0,6;-0,59;0,94;1,00%;-1,51%;-0,42%
15/1/19;1,06;0;-0,88;1,00%;2,03%;-0,31%
16/1/19;0,28;0,04;0,92;1,00%;1,19%;-0,18%
17/1/19;0,75;0,11;-0,24;1,00%;0,62%;-0,11%
18/1/19;1,29;-0,36;0,12;1,00%;0,59%;-1,06%
22/1/19;-1,53;-0,4;0,32;1,00%;-2,24%;0,37%
23/1/19;0,15;-0,39;-0,13;1,00%;0,39%;0,37%
24/1/19;0,23;0,44;-0,01;1,00%;-0,81%;0,26%
25/1/19;0,9;0,46;-0,35;1,00%;3,27%;-0,05%
28/1/19;-0,8;-0,16;0,63;1,00%;-0,92%;-2,96%
29/1/19;-0,19;-0,01;0,17;1,00%;-1,05%;-0,75%
30/1/19;1,51;-0,15;-0,94;1,00%;6,60%;0,69%
31/1/19;0,92;0,12;-1,08;1,00%;0,72%;-0,27%
1/2/19;0,14;-0,14;0,43;1,00%;0,05%;0,33%
4/2/19;0,72;0,49;-0,47;1,00%;2,80%;-0,19%
5/2/19;0,43;-0,08;-0,6;1,00%;1,71%;0,30%
6/2/19;-0,22;-0,02;0,07;1,00%;0,02%;-0,05%
7/2/19;-0,93;-0,14;0,4;1,00%;-1,92%;-0,21%
8/2/19;0,09;0,05;-0,69;1,00%;-0,30%;-0,16%
11/2/19;0,14;0,66;0,23;1,00%;-0,56%;-0,03%
12/2/19;1,36;0,02;-0,16;1,00%;0,85%;0,24%
13/2/19;0,28;0,07;0,07;1,00%;-0,40%;0,47%
14/2/19;-0,21;0,52;-0,58;1,00%;0,35%;0,22%
15/2/19;1,13;0,25;0,47;1,00%;-0,23%;-0,76%
19/2/19;0,19;0,29;0,3;1,00%;0,30%;-0,07%
20/2/19;0,19;0,21;0,55;1,00%;0,65%;0,65%
21/2/19;-0,37;-0,07;-0,22;1,00%;-0,56%;-0,35%
22/2/19;0,65;0,55;-1,47;1,00%;1,09%;0,19%
25/2/19;0,15;-0,26;-0,18;1,00%;0,74%;0,08%
26/2/19;-0,16;-0,64;-0,33;1,00%;0,05%;1,00%
27/2/19;0,09;0,2;-0,12;1,00%;0,32%;-0,38%
28/2/19;-0,31;0,02;-0,24;1,00%;-0,99%;-0,23%
1/3/19;0,72;0,29;-0,4;0,90%;1,03%;0,30%
4/3/19;-0,52;-0,4;0,37;0,90%;0,50%;0,00%
5/3/19;-0,17;-0,31;-0,23;0,90%;-0,18%;0,49%
6/3/19;-0,84;-1,27;0,05;0,90%;-0,57%;-0,54%
7/3/19;-0,82;-0,07;-0,33;0,90%;-1,18%;-0,77%
8/3/19;-0,22;0,04;-0,16;0,90%;0,25%;-0,92%
11/3/19;1,49;0,36;-0,53;0,90%;3,41%;-0,50%
12/3/19;0,25;-0,28;-0,09;0,90%;1,11%;1,32%
13/3/19;0,68;-0,31;0,07;0,90%;0,44%;1,80%
14/3/19;-0,1;-0,4;0,3;0,90%;1,09%;0,71%
15/3/19;0,48;-0,26;-0,25;0,90%;1,30%;0,32%
18/3/19;0,46;0,16;0,44;0,90%;1,03%;-0,48%
19/3/19;-0,09;-0,39;-0,93;0,90%;-0,81%;1,31%
20/3/19;-0,39;0,02;-1,05;0,90%;0,88%;0,48%
21/3/19;1,11;0,3;-1,23;0,90%;3,61%;-0,04%
22/3/19;-2,17;-1,52;-0,07;0,90%;-2,09%;0,16%
25/3/19;-0,05;0,66;-0,25;0,90%;-1,20%;-0,59%
26/3/19;0,76;0,17;0,46;0,90%;-1,04%;0,02%
27/3/19;-0,5;0,1;0,5;0,90%;0,90%;-0,38%
28/3/19;0,4;0,34;0,02;0,90%;0,13%;0,44%
29/3/19;0,66;-0,22;-0,92;0,90%;0,65%;0,10%
1/4/19;1,19;-0,3;0,99;1,00%;0,67%;0,73%
2/4/19;-0,05;-0,13;-0,44;1,00%;1,45%;-0,39%
3/4/19;0,27;0,22;-0,4;1,00%;0,68%;0,45%
4/4/19;0,19;0,21;0,93;1,00%;0,16%;0,55%
5/4/19;0,52;0,53;-0,08;1,00%;0,67%;0,22%
8/4/19;0,08;-0,29;0,1;1,00%;1,55%;-0,05%
9/4/19;-0,65;-0,56;-0,14;1,00%;-0,28%;-0,03%
10/4/19;0,48;0,97;-0,1;1,00%;0,56%;0,69%
11/4/19;0;-0,31;0,41;1,00%;-0,84%;0,61%
12/4/19;0,65;-0,5;0,65;1,00%;-0,04%;0,73%
15/4/19;-0,09;-0,22;-0,53;1,00%;0,18%;0,16%
16/4/19;0,13;0,12;0,7;1,00%;0,00%;-0,19%
17/4/19;-0,32;-0,7;0,83;1,00%;1,93%;0,80%
18/4/19;0,11;-0,25;-0,51;1,00%;0,37%;-0,51%
22/4/19;0,11;-0,46;-0,56;1,00%;0,31%;-0,54%
23/4/19;0,97;0,72;-0,48;1,00%;1,44%;0,02%
24/4/19;-0,23;0,27;-0,07;1,00%;-0,15%;-0,23%
25/4/19;-0,14;-0,75;-0,19;1,00%;-0,91%;-0,38%
